Title,City,State,Value,Status,BidDate,Uses,HasHotel,HasElderly,Lat,Lng
Four County Career Center Additions & Renovations,Archbold,OH,17004363,Under Construction,"Aug 29, 2024",Educational,FALSE,FALSE,41.4527,-84.3031
Kettering Field Sports Complex Phase 1 Rebid,Dayton,OH,6420000,Bid Results,"Mar 20, 2025","Sidewalks / Parking Lot, Playgrounds / Parks / Athletic Fields",FALSE,FALSE,39.7778,-84.1918
NEOMED Chiller Plant Upgrades,Rootstown,OH,5500000,Design,,Educational,FALSE,FALSE,41.1049,-81.244
Village Of Mantua Wastewater Treatment Plant Headworks & Electrical Improvements,Mantua,OH,6788600,Award,"Nov 6, 2024",Water / Sewer,FALSE,FALSE,41.2836,-81.2189
Stillwater Lift Station and Force Main Replacement,Dayton,OH,13963761,Award,"Jan 8, 2025",Water / Sewer,FALSE,FALSE,39.7589,-84.1916
Intel Silicon Heartland Chip Factory Development - Future Phases,New Albany,OH,28000000000,Award,,Manufacturing,FALSE,FALSE,40.0757,-82.8102
Intel Corp / Johnstown Gateway Planned District,Johnstown,OH,20000000000,Pre-Construction/Negotiated,,"Multi-Residential, Office, Retail, Playgrounds / Parks / Athletic Fields, Industrial",FALSE,FALSE,40.1537,-82.6852
Meta-Oklo Nuclear Power Campus - Oklo,Cincinnati,OH,6000000000,Conceptual,,Data Centers,FALSE,FALSE,39.1031,-84.512
Graphite One Product Manufacturing Facility / Weathersfield Township,Warren,OH,3500000000,Conceptual,,Manufacturing,FALSE,FALSE,41.2367,-80.8162
Microsoft Data Center Development / Hebron,Hebron,OH,3000000000,Under Construction,,Data Centers,FALSE,FALSE,39.9671,-82.4955
CLEvolution,Cleveland,OH,3000000000,Design,,"Sidewalks / Parking Lot, Transportation Terminals",FALSE,FALSE,41.4036,-81.8504
Bluegrass Power / Jefferson Township,Jeffersonville,OH,3000000000,Pre-Construction/Negotiated,,Power Plant,FALSE,FALSE,39.6539,-83.5632
Amazon Data Center - Project Galaxy / Sidney,Sidney,OH,3000000000,Design,,Data Centers,FALSE,FALSE,40.2842,-84.1555
Huntington Bank Stadium,Brook Park,OH,2400000000,Award,,Arenas / Stadiums,FALSE,FALSE,41.4061,-81.8291
Google Data Center - New Albany International Business Park,New Albany,OH,2300000000,Conceptual,,Data Centers,FALSE,FALSE,40.096,-82.7344
Vantage Data Center / Fairfield County,Walnut Township,OH,2100000000,Conceptual,,Data Centers,FALSE,FALSE,39.8999,-82.5626
Cleveland Hopkins International Airport New Concourses - City of Cleveland,Cleveland,OH,2000000000,Conceptual,,Transportation Terminals,FALSE,FALSE,41.4809,-81.693
Amazon Web Services Data Center / Sunbury Business and Technology Park,Galena,OH,2000000000,Conceptual,,Data Centers,FALSE,FALSE,40.218,-82.8478
Haslam Sports Group Mixed-use Entertainment District Phase I & II Brook Park,Brook Park,OH,2000000000,Pre-Construction/Negotiated,,"Multi-Residential, Office, Restaurant, Retail, Arenas / Stadiums, Hotel / Motel",TRUE,FALSE,41.3984,-81.8046
Socrates South Power Generation Project,Pataskala,OH,1600000000,Under Construction,,Power Plant,FALSE,FALSE,40.0567,-82.6602
RFP - Cleveland Soccer Group Headquarters and Training Facility,Cleveland,OH,1400000000,Conceptual,,"Medical, Office, Playgrounds / Parks / Athletic Fields, Fitness / Rec Centers, Clubhouse / Community Centers",FALSE,FALSE,41.4993,-81.6944
Tri-County Mall,Cincinnati,OH,1300000000,Pre-Construction/Negotiated,,"Medical, Multi-Residential, Restaurant, Retail, Sidewalks / Parking Lot",FALSE,FALSE,39.2899,-84.4661
Springfield Data Center,Springfield,OH,1300000000,Conceptual,,Data Centers,FALSE,FALSE,39.9234,-83.8099
Project Cosmos/ Marysville,Marysville,OH,1000000000,Conceptual,,Data Centers,FALSE,FALSE,40.2201,-83.3259
AI Supercluster Data Center / Springfield,Dayton,OH,901300000,Conceptual,,Data Centers,FALSE,FALSE,39.7592,-84.1936
Heritage Bank Arena Replacement,Cincinnati,OH,800000000,Conceptual,,Arenas / Stadiums,FALSE,FALSE,39.1173,-84.5301
Heritage Bank Center Revelopment,Cincinnati,OH,800000000,Design,,Arenas / Stadiums,FALSE,FALSE,39.0981,-84.5044
Project Accordion / Bowling Green,Bowling Green,OH,750000000,Final Planning,,,FALSE,FALSE,41.4584,-83.6357
HAM WHV New Viaduct Construction,Cincinnati,OH,715170321,Under Construction,,"Roads / Highways, Bridges / Tunnels",FALSE,FALSE,39.1248,-84.5389
Apex Emerson Creek Wind Project,Norwalk,OH,615000000,Under Construction,,Wind Power Generation,FALSE,FALSE,41.2426,-82.6157
Convention Headquarters Hotel Development,Cincinnati,OH,536000000,Conceptual,,"Office, Retail, Hotel / Motel",TRUE,FALSE,39.0999,-84.5172
The Node Mixed-Use Development,Cincinnati,OH,500000000,Conceptual,,"Multi-Residential, Office, Parking Garage, Retail, Hotel / Motel",TRUE,FALSE,39.1349,-84.4969
Amazon Data Center /  Jeffersonville,Jeffersonville,OH,500000000,Conceptual,,Data Centers,FALSE,FALSE,39.6461,-83.5484
Jerome Township Innovation District,Plain City,OH,500000000,Pre-Construction/Negotiated,,"Multi-Residential, Retail, Roads / Highways, Industrial",FALSE,FALSE,40.1316,-83.2292
RFQ Engineering - Professional Engineering Services-Bethesda Main Street Reconstruction (Plan-Design-Bid-Build),Bethesda,OH,488000000,Conceptual,"Feb 6, 2026",Roads / Highways,FALSE,FALSE,39.9859,-81.0757
Shook Construction 2026 Project Portfolio - Shook Construction,Dayton,OH,450000000,Pre-Construction/Negotiated,,"Data Centers, Manufacturing",FALSE,FALSE,39.7592,-84.1936
Berlin Mixed Use Development,Berlin Township,OH,397000000,Design,,"Multi-Residential, Industrial",FALSE,FALSE,40.2591,-82.9854
Biotech Cincinnati Life Science Research Park for Innovation / Cincinnati,Cincinnati,OH,390000000,Pre-Construction/Negotiated,,"Multi-Residential, Office, Parking Garage, Retail, Laboratories",FALSE,FALSE,39.1342,-84.4974
RFQ Construction Manager - A Consultant to Provide Construction Management Services For Paycor Stadium Renovations,Cincinnati,OH,350000000,Final Planning,"Oct 6, 2025",Arenas / Stadiums,FALSE,FALSE,39.0954,-84.5162
Avon Hospital Campus Expansion,Avon,OH,340000000,Conceptual,,"Medical, Parking Garage, Laboratories",FALSE,FALSE,41.4691,-81.9818
RFQ Construction Manager at Risk - Western Hills Viaduct Replacement,Cincinnati,OH,335000000,Award,"Sep 15, 2022","Roads / Highways, Bridges / Tunnels",FALSE,FALSE,39.1087,-84.5215
Major Reconstruction - IR 90,Cleveland,OH,328542080,Award,"Nov 14, 2025","Roads / Highways, Water / Sewer",FALSE,FALSE,41.5345,-81.6459
Southerly Tunnel and Consolidation (SOTC),Cleveland,OH,328027000,Under Construction,"Dec 14, 2023",Water / Sewer,FALSE,FALSE,41.4993,-81.6944
Elementary School Properties Residential - City of North Olmsted,North Olmsted,OH,325000000,Conceptual,,Multi-Residential,FALSE,FALSE,41.4156,-81.9235
Northgate Mall Redevelopment,Cincinnati,OH,300000000,Conceptual,,"Multi-Residential, Office, Retail, Elderly Care / Assisted Living, Hotel / Motel",TRUE,TRUE,39.245,-84.5988
AEP Power Station,Columbus,OH,300000000,Conceptual,,"Office, Power Plant",FALSE,FALSE,39.9901,-83.0655
Northwood Development  /  The Kilbourne Road Site Plan,Delaware,OH,300000000,Pre-Construction/Negotiated,,"Multi-Residential, Residential Subdivision, Clubhouse / Community Centers",FALSE,FALSE,40.2987,-83.068
North Coast Connector -  City of Cleveland,Cleveland,OH,284000000,Conceptual,,Roads / Highways,FALSE,FALSE,41.4993,-81.6944
Westbend,Columbus,OH,283000000,Award,,"Multi-Residential, Playgrounds / Parks / Athletic Fields",FALSE,FALSE,39.9737,-83.0657
Towne Mall Galleria / Middletown Multi-Purpose Entertainment Venue,Middletown,OH,280000000,Design,,"Multi-Residential, Office, Parking Garage, Amusement and Recreation, Restaurant, Retail, Sidewalks / Parking Lot, Playgrounds / Parks / Athletic Fields, Arenas / Stadiums, Hotel / Motel",TRUE,FALSE,39.4962,-84.3315
Roadway Major Rehab,Burton,OH,280000000,Conceptual,,Roads / Highways,FALSE,FALSE,41.4642,-81.2078
Center of Music Innovation and Education - Columbus Symphony Orchestra,Columbus,OH,275000000,Design,,Theaters / Auditoriums,FALSE,FALSE,39.958,-83.0058
Easton Farm,Springboro,OH,265000000,Design,,"Multi-Residential, Office, Residential Subdivision, Restaurant, Retail",FALSE,FALSE,39.5723,-84.2365
SWWTP Effluent Pump Station Expansion - City of Columbus,Columbus,OH,263500000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9612,-82.9988
Big Creek Tunnel (BCT) - Northeast Ohio Regional Sewer District (NEORSD),Cleveland,OH,260000000,Design,,Bridges / Tunnels,FALSE,FALSE,41.4993,-81.6944
Hutchings Station Power Plant Redevelopment,Miamisburg,OH,250000000,Conceptual,,"Multi-Residential, Solar Power Generation, Fitness / Rec Centers, Industrial",FALSE,FALSE,39.6129,-84.249
North Of New Albany Mixed-Use,New Albany,OH,250000000,Final Planning,,"Multi-Residential, Office, Residential Subdivision, Restaurant, Retail, Playgrounds / Parks / Athletic Fields, Elderly Care / Assisted Living",FALSE,TRUE,40.0977,-82.8064
Convergence Research Center / Wright-Patterson Air Force Base,Dayton,OH,250000000,Design,,Laboratories,FALSE,FALSE,39.7589,-84.1916
Western Lorain County Water Resource Recovery Facility,Lorain,OH,250000000,Design,"Oct 27, 2025",Water / Sewer,FALSE,FALSE,41.3708,-82.1141
Upground Reservoir - Site 3 - City of Columbus,Columbus,OH,250000000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9625,-83.0032
Three Creeks Relief Tunnel - City of Columbus,Columbus,OH,244000000,Design,,Bridges / Tunnels,FALSE,FALSE,39.9612,-82.9988
Gender Road Residential Development,Columbus,OH,241000000,Conceptual,,"Multi-Residential, Residential Subdivision",FALSE,FALSE,39.9612,-82.9988
Crosley Tower Replacement,Cincinnati,OH,240000000,Design,,Educational,FALSE,FALSE,39.1345,-84.5167
2025 Olentangy Schools Bond Plan - Elementary School 18 and High School 5 - Olentangy Local School District,Columbus,OH,235000000,Design,,Educational,FALSE,FALSE,39.9625,-83.0032
Cleveland Municipal Land Bridge - City of Cleveland,Cleveland,OH,230000000,Conceptual,,"Retail, Bridges / Tunnels, Playgrounds / Parks / Athletic Fields, Transportation Terminals",FALSE,FALSE,41.5107,-81.6879
Lakefront Vision - Cleveland,Cleveland,OH,229000000,Design,,"Roads / Highways, Sidewalks / Parking Lot",FALSE,FALSE,41.4993,-81.6944
The Neighborhoods at Summit Park,Blue Ash,OH,222000000,Design,,"Multi-Residential, Parking Garage, Restaurant, Retail, Sidewalks / Parking Lot, Playgrounds / Parks / Athletic Fields, Arenas / Stadiums, Hotel / Motel",TRUE,FALSE,39.2518,-84.3882
RFQ Design - Kettering City School District Master Facilities Plan,Kettering,OH,222000000,Conceptual,,"Playgrounds / Parks / Athletic Fields, Educational",FALSE,FALSE,39.6869,-84.1594
District 46 at CrossCountry Mortgage Campus,Berea,OH,221000000,Award,,"Multi-Residential, Office, Retail, Playgrounds / Parks / Athletic Fields, Fitness / Rec Centers, Hotel / Motel",TRUE,FALSE,41.3818,-81.8512
Progressive Field Renovations,Cleveland,OH,202500000,Under Construction,,Arenas / Stadiums,FALSE,FALSE,41.4955,-81.687
Cooper Stadium Site Mixed-Use Redevelopment,Columbus,OH,200000000,Pre-Construction/Negotiated,,"Multi-Residential, Retail, Swimming Pools, Fitness / Rec Centers",FALSE,FALSE,39.9459,-83.0279
TruePointe Mixed Use Development,Hilliard,OH,200000000,Under Construction,,"Multi-Residential, Office, Retail, Hotel / Motel",TRUE,FALSE,40.0459,-83.1248
Cirba Solutions Processing Facility Expansion,Lancaster,OH,200000000,Under Construction,,Industrial,FALSE,FALSE,39.7122,-82.5449
Reaser Pointe Crossing Mixed-Use Development,Elyria,OH,200000000,Design,,"Multi-Residential, Retail",FALSE,FALSE,41.3684,-82.1076
Pike Island Hydroelectric Project,Yorkville,OH,200000000,Post-Bid,"Sep 5, 2025","Hydroelectric Power Generation, Water / Sewer",FALSE,FALSE,40.1496,-80.7082
3400 Vega Redevelopment,Cleveland,OH,200000000,Design,,"Multi-Residential, Retail, Hotel / Motel",TRUE,FALSE,41.4749,-81.7069
Reaser Pointe Crossing,North Ridgeville,OH,200000000,Pre-Construction/Negotiated,,"Multi-Residential, Retail",FALSE,FALSE,41.3833,-82.0948
Rarock Farms,Cincinnati,OH,200000000,Pre-Construction/Negotiated,,Residential Subdivision,FALSE,FALSE,39.4353,-84.203
Easterly Chemically Enhanced High Rate Treatment Facility,E Cleveland,OH,200000000,GC Bidding,"Apr 27, 2026",Water / Sewer,FALSE,FALSE,41.5652,-81.5671
New Basketball/Volleyball Arena,Oxford,OH,180000000,Design,,Arenas / Stadiums,FALSE,FALSE,39.5095,-84.7345
Tollgate Hills,Etna,OH,180000000,Pre-Construction/Negotiated,,"Multi-Residential, Residential Subdivision, Retail, Sidewalks / Parking Lot",FALSE,FALSE,39.958,-82.6242
Sloopy Solar Energy Center - Invenergy,Pleasant Township,OH,180000000,Conceptual,,Solar Power Generation,FALSE,FALSE,39.9082,-83.6136
RFQ Contractor - Wright Patt SABER FY 27-32,Wright Patterson AFB,OH,175000000,Conceptual,,Military,FALSE,FALSE,39.8137,-84.0537
Nationwide Childrens - New Albany Close To Home Center,New Albany,OH,170000000,Conceptual,,"Medical, Laboratories",FALSE,FALSE,40.0822,-82.8101
Cleveland Avenue Mixed-Use / Columbus,Columbus,OH,169000000,Pre-Construction/Negotiated,"Mar 2, 2023","Multi-Residential, Office, Parking Garage, Restaurant",FALSE,FALSE,39.9726,-82.9906
Major Reconstruction - IR 90,Cleveland,OH,168344007,Award,"May 1, 2025","Roads / Highways, Water / Sewer, Bridges / Tunnels",FALSE,FALSE,41.5345,-81.6459
Amlin Crossing,Dublin,OH,166000000,Pre-Construction/Negotiated,,"Multi-Residential, Residential Subdivision",FALSE,FALSE,40.071,-83.183
Interchange Expansion - SR 256 and Taylor Road,Reynoldsburg,OH,165000000,Conceptual,,"Roads / Highways, Bridges / Tunnels",FALSE,FALSE,39.9369,-82.7903
Carew Tower Apartments,Cincinnati,OH,162000000,Post-Bid,"May 30, 2025","Multi-Residential, Office, Retail",FALSE,FALSE,39.1004,-84.5143
Resolute Motorsports Facility,Delaware,OH,160000000,Pre-Construction/Negotiated,,"Parking Garage, Amusement and Recreation, Roads / Highways, Warehouse / Distribution, Clubhouse / Community Centers",FALSE,FALSE,40.2717,-83.107
Warren Peninsula Project,Warren,OH,160000000,Conceptual,,"Multi-Residential, Office, Amusement and Recreation, Restaurant, Retail, Hotel / Motel",TRUE,FALSE,41.2376,-80.8184
Add Through Lane(s) - I 75,Cincinnati,OH,160000000,Conceptual,,Roads / Highways,FALSE,FALSE,39.1616,-84.5216
Spring Street Mixed-Use,Columbus,OH,158233333,Design,,"Multi-Residential, Parking Garage, Clubhouse / Community Centers",FALSE,FALSE,39.9665,-83.0155
Clarkshaw Crossing Subdivision,Youngstown,OH,150700000,Award,,"Multi-Residential, Residential Subdivision",FALSE,FALSE,41.1616,-80.6549
Shaker Heights City School District,Shaker Heights,OH,150109059,Award,,Educational,FALSE,FALSE,41.4761,-81.5716
RFQ Construction Manager at Risk - Cuyahoga Hills Juvenile Correctional Facility Building Replacement Phase 1,Highland Hills,OH,150000000,Post-Bid,"Feb 3, 2023",Jails / Prisons,FALSE,FALSE,41.445,-81.5104
Relay 129 Apartments at Freedome Point,Liberty Township,OH,150000000,Under Construction,,"Medical, Multi-Residential, Office, Restaurant, Retail, Hotel / Motel",TRUE,FALSE,39.4015,-84.4094
Cohen Recycling Plant Redevelopment Phase I-Mixed Use / Hamilton,Hamilton,OH,150000000,Pre-Construction/Negotiated,,"Multi-Residential, Retail, Hotel / Motel",TRUE,FALSE,39.4,-84.5602
Avery Crossing,Dublin,OH,150000000,Design,,"Multi-Residential, Restaurant, Retail, Sidewalks / Parking Lot",FALSE,FALSE,40.0775,-83.1578
Jug Street Data Center,Johnstown,OH,150000000,Conceptual,,Data Centers,FALSE,FALSE,40.0954,-82.7181
Cleveland Clinic Fairview Hospital Expansion,Cleveland,OH,150000000,Design,,Medical,FALSE,FALSE,41.4502,-81.824
Tuttle Innovation Campus Redevelopment,Dublin,OH,150000000,Pre-Construction/Negotiated,,"Multi-Residential, Office",FALSE,FALSE,40.0765,-83.14
Aligned Data Center  / Conesville Industrial Park,Conesville,OH,150000000,Under Construction,,Data Centers,FALSE,FALSE,40.1849,-81.8823
Eagles Nest Development / Loveland,Loveland,OH,150000000,Final Planning,,"Multi-Residential, Retail",FALSE,FALSE,39.2193,-84.2002
Roadway Minor Rehabilitation - IR 75,Findlay,OH,150000000,Conceptual,,Roads / Highways,FALSE,FALSE,41.0508,-83.6724
Bridge North Development,Dublin,OH,150000000,Pre-Construction/Negotiated,,"Multi-Residential, Office, Parking Garage, Retail, Hotel / Motel",TRUE,FALSE,40.1055,-83.1109
Mill Creek,Centerville,OH,150000000,Conceptual,,Residential Subdivision,FALSE,FALSE,39.6486,-84.1237
RFQ Design - Design Services For The Northwest Corridor Bus Rapid Transit Service,Columbus,OH,150000000,Conceptual,"Mar 18, 2026",Transportation Terminals,FALSE,FALSE,39.9658,-83.0036
Home Road Water Plant,Delaware,OH,150000000,GC Bidding,"Jun 3, 2026",Water / Sewer,FALSE,FALSE,40.2854,-83.0595
Spaghetti Warehouse Mixed-Use,Columbus,OH,149000000,Design,,"Multi-Residential, Restaurant, Retail, Sidewalks / Parking Lot",FALSE,FALSE,39.959,-83.0256
Jackson Pike WWTP Aeration Optimization Phase 2 - City of Columbus,Columbus,OH,148271600,Conceptual,,Water / Sewer,FALSE,FALSE,39.8632,-83.0275
Walmart Distribution Center #90201.1000 New / Cincinnati,Cincinnati,OH,145000000,Award,"May 14, 2025",Retail,FALSE,FALSE,39.1032,-84.5065
"New 9-12 High School, Additions to Columbia Intermediate School, and Miscellaneous Facility Upgrades",Kings Mills,OH,142000000,Under Construction,,Educational,FALSE,FALSE,39.3558,-84.2484
Market District Townhomes,Xenia,OH,140000000,Under Construction,,Multi-Residential,FALSE,FALSE,39.6868,-83.9328
Roadway Major Rehab - US 0030,Mansfield,OH,139736000,Conceptual,,"Roads / Highways, Water / Sewer",FALSE,FALSE,40.7567,-82.5186
Roadway Major Rehab,Mansfield,OH,139736000,Conceptual,,"Roads / Highways, Water / Sewer",FALSE,FALSE,40.7799,-82.6584
London Groveport Road Single-Family Homes,Hamilton Township,OH,139000000,Pre-Construction/Negotiated,,Residential Subdivision,FALSE,FALSE,39.8254,-83.0326
Skybrook Multi-Residential Development / Marysville,Marysville,OH,135100000,Pre-Construction/Negotiated,,"Multi-Residential, Residential Subdivision",FALSE,FALSE,40.2045,-83.4048
Sycamore Springs / Pickerington,Canal Whchstr,OH,135000000,Pre-Construction/Negotiated,,"Multi-Residential, Residential Subdivision",FALSE,FALSE,39.8564,-82.7424
Factory 52 Phase II,Cincinnati,OH,134000000,Under Construction,,"Multi-Residential, Parking Garage, Sidewalks / Parking Lot, Hotel / Motel",TRUE,FALSE,39.159,-84.442
Clough Pike Residential Subdivision,Batavia,OH,132300000,Pre-Construction/Negotiated,,"Parking Garage, Residential Subdivision",FALSE,FALSE,39.0711,-84.1966
RFQ Construction Manager at Risk - Construction of a New High School,Franklin,OH,130000000,Under Construction,"Jan 6, 2021",Educational,FALSE,FALSE,39.5589,-84.3041
The BLUE / Blue Ash,Cincinnati,OH,130000000,Pre-Construction/Negotiated,,"Multi-Residential, Office, Parking Garage, Restaurant, Retail",FALSE,FALSE,39.2322,-84.3781
Stonybrook in Monroe,Liberty Township,OH,130000000,Under Construction,,"Residential Subdivision, Sidewalks / Parking Lot, Playgrounds / Parks / Athletic Fields",FALSE,FALSE,39.4124,-84.3414
North Star BlueScope Steel Expansion,Delta,OH,130000000,Conceptual,,"Manufacturing, Industrial",FALSE,FALSE,41.5708,-84.0446
RFQ Engineering - Planned Battery Energy Storage System (BESS) and Solar Development,Painesville,OH,129396997,Conceptual,,Power Plant,FALSE,FALSE,41.7266,-81.2542
New Construction - SR 7 Phase 2,Chesapeake,OH,128588035,Award,"Dec 12, 2024","Roads / Highways, Water / Sewer, Bridges / Tunnels",FALSE,FALSE,38.4282,-82.4491
